state_abbr,county_name,county_fips,vote_total_county,vote_per_AI,vote_per_AS,vote_per_AU,vote_per_CS,vote_per_D,vote_per_G,vote_per_I,vote_per_IP,vote_per_JF,vote_per_L,vote_per_LN,vote_per_NL,vote_per_NN,vote_per_PG,vote_per_PJ,vote_per_R,vote_per_UC,vote_per_UN,vote_per_UY,vote_per_WP,loc_pct_served,loc_pct_underserved,loc_pct_unserved,loc_count_served,loc_count_underserved,loc_count_unserved
MO,Perry,29157,9777,0,0,0,0,17.91960724,0.2966145034,0,0,0,0.5114043163,0,0,0,0,0,81.27237394,0,0,0,0,98.90710383,0.225008036,0.8678881389,9231,21,81
KY,Edmonson,21061,6243,0,0,0,0,17.90805702,0.09610764056,0.9130225853,0,0,0.2242511613,0,0,0,0,0,80.85856159,0,0,0,0,68.27240333,10.86181866,20.86577801,5173,823,1581
WV,Clay,54015,3240,0,0,0,0,17.90123457,0.1851851852,1.450617284,0,0,0.3086419753,0,0,0,0,0,80.15432099,0,0,0,0,73.7826087,4.217391304,22,3394,194,1012
AR,Logan,5083,8179,0,0,0,0,17.89949872,0.2567551045,1.100379019,0,0,0.4523780413,0,0,0,0,0,80.29098912,0,0,0,0,71.35965265,10.97531559,17.66503176,8875,1365,2197
OK,Hughes,40063,4643,0,0,0,0,17.89791083,0,1.163041137,0,0,0.3015291837,0,0,0,0,0,80.63751885,0,0,0,0,79.73049645,9.432624113,10.83687943,5621,665,764
MT,Stillwater,30095,5906,0,0,0,0,17.88012191,0.2201151371,0,0,0,0.7111412123,0,0,0,0,0,79.56315611,0,0,0,1.625465628,70.71290944,6.76300578,22.52408478,3670,351,1169
MO,Grundy,29079,4386,0,0,0,0,17.85225718,0.2963976288,0,0,0,0.4787961696,0,0,0,0,0,81.37254902,0,0,0,0,99.63761551,0.05435767349,0.3080268165,5499,3,17
KY,Livingston,21139,4969,0,0,0,0,17.83054941,0.1811229624,0.8251157174,0,0,0.2414972832,0,0,0,0,0,80.92171463,0,0,0,0,71.40050018,12.21864952,16.3808503,3997,684,917
OK,Adair,40001,7231,0,0,0,0,17.82602683,0,0.8574194441,0,0,0.2765869174,0,0,0,0,0,81.03996681,0,0,0,0,99.92272878,0,0.07727122199,9052,0,7
TX,Swisher,48437,2264,0,0,0,0,17.80035336,0.3975265018,0,0,0,0.574204947,0,0,0,0,0,81.22791519,0,0,0,0,98.79672299,0.8960573477,0.3072196621,3859,35,12
WV,Lincoln,54043,7187,0,0,0,0,17.79602059,0.2226241826,1.28008905,0,0,0.4174203423,0,0,0,0,0,80.28384583,0,0,0,0,78.83320127,1.307448494,19.85935024,7959,132,2005
OK,Marshall,40095,6575,0,0,0,0,17.77946768,0,0.5323193916,0,0,0.3498098859,0,0,0,0,0,81.33840304,0,0,0,0,66.13901019,17.63100437,16.22998544,7270,1938,1784
MO,Barry,29009,16150,0,0,0,0,17.77708978,0.346749226,0,0,0,0.5758513932,0,0,0,0,0,81.3003096,0,0,0,0,68.84097328,12.01933522,19.13969151,12675,2213,3524
NE,Polk,31143,2807,0,0,0,0,17.77698611,0.106875668,0,0,0,0.4631278945,0.2137513359,0,0,0,0,81.439259,0,0,0,0,79.08932715,7.917633411,12.99303944,2727,273,448
OK,Blaine,40011,3778,0,0,0,0,17.76071996,0,1.164637374,0,0,0.2382212811,0,0,0,0,0,80.83642139,0,0,0,0,99.65370691,0.04722178498,0.2990713049,6331,3,19
NV,Lander,32015,2717,0,0,0,0,17.74015458,0,0,0,0,0.6624953993,0,0,1.361796099,0,0,80.23555392,0,0,0,0,97.47383616,0,2.52616384,2701,0,70
MT,Prairie,30079,688,0,0,0,0,17.73255814,0.1453488372,0,0,0,0.5813953488,0,0,0,0,0,79.36046512,0,0,0,2.180232558,99.77426637,0,0.2257336343,884,0,2
AR,Sharp,5135,7423,0,0,0,0,17.72868113,0.2424895595,1.037316449,0,0,0.4580358346,0,0,0,0,0,80.53347703,0,0,0,0,91.19823114,2.151543499,6.650225359,10724,253,782
KS,Grant,20067,2166,0,0,0,0,17.72853186,0,0.9695290859,0,0,0.4155124654,0,0,0,0,0,80.88642659,0,0,0,0,82.2734255,12.90322581,4.823348694,2678,420,157
KY,Estill,21065,6286,0,0,0,0,17.72192173,0.1272669424,0.8749602291,0,0,0.2863506204,0,0,0,0,0,80.98950048,0,0,0,0,77.35963951,6.60090123,16.03945926,6352,542,1317
NE,Knox,31107,4430,0,0,0,0,17.72009029,0.1805869074,0,0,0,0.7900677201,0.316027088,0,0,0,0,80.99322799,0,0,0,0,98.54920468,0.85649362,0.5943016955,5638,49,34
GA,Chattooga,13055,10706,0,0,0,0,17.7096955,0.1214272371,0,0,0,0.2615355875,0,0,0,0,0,81.90734168,0,0,0,0,78.03646564,6.180458158,15.7830762,8346,661,1688
SD,Tripp,46123,2654,0,0,0,0,17.70911831,0,1.017332329,0,0,0.2637528259,0,0,0,0,0,81.00979653,0,0,0,0,98.71645274,0.05834305718,1.225204201,3384,2,42
AR,Franklin,5047,6960,0,0,0,0,17.70114943,0.1436781609,1.350574713,0,0,0.6034482759,0,0,0,0,0,80.20114943,0,0,0,0,95.24219591,1.862217438,2.895586652,8848,173,269
MO,Butler,29023,17858,0,0,0,0,17.69515063,0.341583604,0,0,0,0.4983760779,0,0,0,0,0,81.46488969,0,0,0,0,76.59087278,2.763725438,20.64540178,14383,519,3877
IL,Hamilton,17065,4175,0,0,0,0,17.67664671,0,1.365269461,0,0,0,0,0,0,0,0,80.95808383,0,0,0,0,99.09780603,0.08201763379,0.8201763379,4833,4,40
NE,Nuckolls,31129,2258,0,0,0,0,17.67050487,0,0,0,0,0.8857395926,0.1328609389,0,0,0,0,81.3108946,0,0,0,0,91.96542894,2.208706786,5.825864277,2873,69,182
MO,Lawrence,29109,18400,0,0,0,0,17.63586957,0.2826086957,0,0,0,0.6304347826,0,0,0,0,0,81.45108696,0,0,0,0,76.90238053,8.393285372,14.70433409,13148,1435,2514
NC,Graham,37075,4758,0,0,0,0,17.63345944,0.2101723413,0,0,0.1261034048,0.4203446826,0,0,0,0,0,81.60992013,0,0,0,0,77.53490081,0.5326965467,21.93240265,4221,29,1194
LA,Acadia,22001,26652,0,0,0,0,17.61593877,0.1763469908,0,0,0.0750412727,0.1575866727,0,0,0,0,0,81.73120216,0,0,0,0.2438841363,90.11878248,2.661469933,7.219747587,24278,717,1945
ID,Payette,16075,11717,0,0,0,0,17.61543057,0.1109499019,1.33993343,0,0,0.2133651959,0,0,0,0,0,80.7203209,0,0,0,0,88.42105263,4.963785611,6.615161758,9156,514,685
TN,Stewart,47161,6590,0,0,0,0,17.60242792,0.1365705615,0.6525037936,0,0,0,0,0,0,0,0,81.60849772,0,0,0,0,99.97231451,0,0.0276854928,7222,0,2
LA,Vermilion,22113,26343,0,0,0,0,17.60239912,0.1708233686,0,0,0.04934897316,0.2315605664,0,0,0,0,0,81.65357021,0,0,0,0.2922977641,72.20374849,9.208736397,18.58751511,19108,2437,4919
MT,Phillips,30071,2189,0,0,0,0,17.5879397,0.1370488808,0,0,0,0.4568296026,0,0,0,0,0,80.08222933,0,0,0,1.73595249,98.50107066,0.6423982869,0.8565310493,2760,18,24
OK,Lincoln,40081,15424,0,0,0,0,17.58298755,0,0.927126556,0,0,0.4797717842,0,0,0,0,0,81.01011411,0,0,0,0,92.89288693,5.62969141,1.477421661,15593,945,248
ID,Clearwater,16035,4405,0,0,0,0,17.57094211,0.3632236095,1.271282633,0,0,0.2043132804,0,0,0,0,0,80.59023837,0,0,0,0,47.54313578,23.6684171,28.78844711,2535,1262,1535
CO,Moffat,8081,6632,0,0,0,0,17.56634499,0.2563329312,0,0,0,0.3166465621,0,0,0,0,0,80.32267793,0,1.462605549,0.0753920386,0,89.72999036,2.555448409,7.714561234,5583,159,480
KS,Haskell,20081,1253,0,0,0,0,17.55786113,0,0.8778930567,0,0,0.0798084597,0,0,0,0,0,81.48443735,0,0,0,0,73.96825397,25.97883598,0.05291005291,1398,491,1
AL,St. Clair,1115,42644,0,0,0,0,17.54760341,0.1078698058,0.5674889785,0,0,0,0,0,0,0,0,81.7770378,0,0,0,0,91.08551983,3.592917735,5.321562438,36937,1457,2158
KY,Pendleton,21191,6896,0,0,0,0,17.54640371,0.3045243619,0.8120649652,0,0,0.2320185615,0,0,0,0,0,81.1049884,0,0,0,0,88.72135994,2.276422764,9.002217295,6002,154,609
CO,Phillips,8095,2349,0,0,0,0,17.53937846,0,0,0,0,0.4257130694,0,0,0,0,0,80.3746275,0,1.617709664,0.04257130694,0,99.04761905,0.7142857143,0.2380952381,2496,18,6
NE,Valley,31175,2299,0,0,0,0,17.52936059,0.2609830361,0,0,0,0.5219660722,0.2609830361,0,0,0,0,81.42670726,0,0,0,0,94.67411546,1.266294227,4.059590317,2542,34,109
AL,Bibb,1007,9230,0,0,0,0,17.51895991,0.04333694475,0.4983748646,0,0,0,0,0,0,0,0,81.93932828,0,0,0,0,90.18425842,1.091901729,8.723839854,7929,96,767
ND,McHenry,38049,2735,0,0,0,0,17.51371115,0,0,0,0,1.206581353,0,0,0,0,0,81.2797075,0,0,0,0,92.35308001,0.2832192589,7.363700732,3913,12,312
TX,Madison,48313,5482,0,0,0,0,17.51185699,0.1824151769,0,0,0,0.3101058008,0,0,0,0,0,81.99562204,0,0,0,0,94.06005222,2.05613577,3.88381201,5764,126,238
TN,McMinn,47107,23997,0,0,0,0,17.51052215,0.1291828145,0.47922657,0,0,0,0,0,0,0,0,81.88106847,0,0,0,0,87.99025679,3.0550739,8.954669309,21313,740,2169
TX,Shelby,48419,9938,0,0,0,0,17.50855303,0.1609981888,0,0,0,0.2716844436,0,0,0,0,0,82.05876434,0,0,0,0,82.66256377,5.409344886,11.92809134,10208,668,1473
TN,Jefferson,47089,25715,0,0,0,0,17.49562512,0.1088858643,0.5716507875,0,0,0,0,0,0,0,0,81.82383823,0,0,0,0,96.2345679,1.481481481,2.283950617,24944,384,592
OH,Noble,39121,6061,0,0,0,0,17.48886322,0,0,0,0,0.2144860584,0,0,0,0,0,82.29665072,0,0,0,0,86.02463903,4.384686713,9.590674261,6494,331,724
KY,Morgan,21175,5370,0,0,0,0,17.48603352,0.3351955307,1.005586592,0,0,0.1117318436,0,0,0,0,0,81.06145251,0,0,0,0,100,0,0,5874,0,0
TX,Hill,48217,16677,0,0,0,0,17.4851592,0.2218624453,0,0,0,0.4677100198,0,0,0,0,0,81.82526833,0,0,0,0,90.88427415,1.087062494,8.028663352,18644,223,1647
AR,Poinsett,5111,7064,0,0,0,0,17.48301246,0.1557191393,0.976783692,0,0,0.254813137,0,0,0,0,0,81.12967157,0,0,0,0,96.82614318,1.199012578,1.974844246,8237,102,168
TN,Overton,47133,11034,0,0,0,0,17.48232735,0.126880551,0.5075222041,0,0,0,0,0,0,0,0,81.88326989,0,0,0,0,99.99109052,0,0.008909479686,11223,0,1
WY,Johnson,56019,4851,0,0,0,0,17.46031746,0,0,0,0,1.40177283,0,0,0,0,0,81.13790971,0,0,0,0,79.6948118,5.391658189,14.91353001,3917,265,733
KS,Doniphan,20043,3559,0,0,0,0,17.44872155,0,1.264400112,0,0,0.1966844619,0,0,0,0,0,81.09019387,0,0,0,0,95.30135301,0.8118081181,3.886838868,3874,33,158
AR,Montgomery,5097,3698,0,0,0,0,17.44186047,0.4597079502,1.081665765,0,0,0.2433747972,0,0,0,0,0,80.77339102,0,0,0,0,69.58241063,12.24296109,18.17462828,4399,774,1149
GA,Fannin,13111,16096,0,0,0,0,17.43911531,0.08076540755,0,0,0,0.273359841,0,0,0,0,0,82.20675944,0,0,0,0,98.54805618,0.520805934,0.9311378821,18733,99,177
OK,Stephens,40137,18559,0,0,0,0,17.43628428,0,0.8190096449,0,0,0.4256694865,0,0,0,0,0,81.31903659,0,0,0,0,91.27142468,2.765938152,5.962637163,20129,610,1315
NE,Clay,31035,3310,0,0,0,0,17.43202417,0.4229607251,0,0,0,0.8459214502,0.4229607251,0,0,0,0,80.87613293,0,0,0,0,94.33198381,1.518218623,4.149797571,3728,60,164
MO,Carroll,29033,4521,0,0,0,0,17.42977217,0.2433090024,0,0,0,0.4423800044,0,0,0,0,0,81.88453882,0,0,0,0,87.67605634,2.205337287,10.11860638,4731,119,546
TX,Hopkins,48223,16692,0,0,0,0,17.42751018,0.2156721783,0,0,0,0.3894080997,0,0,0,0,0,81.96740954,0,0,0,0,98.21777488,0.5388122447,1.243412872,16588,91,210
NE,Keith,31101,4199,0,0,0,0,17.40890688,0.3334127173,0,0,0,0.6430102405,0.261967135,0,0,0,0,81.35270302,0,0,0,0,88.78567809,8.360074312,2.854247593,5257,495,169
OH,Auglaize,39011,25526,0,0,0,0,17.40186477,0,0,0,0,0.3760871269,0,0,0,0,0,82.22204811,0,0,0,0,99.27581114,0.071466006,0.6527228548,20837,15,137
WY,Uinta,56041,8984,0,0,0,0,17.37533393,0,0,0,0,1.569456812,0,0,0,0,0,81.05520926,0,0,0,0,73.42968316,7.0483602,19.52195664,6605,634,1756
NE,Cheyenne,31033,4530,0,0,0,0,17.37306843,0.2649006623,0,0,0,0.5960264901,0.2649006623,0,0,0,0,81.50110375,0,0,0,0,92.47510144,4.075986721,3.448911841,5014,221,187
VA,Craig,51045,3120,0,0,0,0,17.37179487,0.1282051282,0.1282051282,0,0,0.2564102564,0,0,0,0,0,82.11538462,0,0,0,0,99.38946015,0.5141388175,0.09640102828,3093,16,3
ID,Minidoka,16067,7904,0,0,0,0,17.37095142,0.2024291498,1.151315789,0,0,0.2909919028,0,0,0,0,0,80.98431174,0,0,0,0,99.95559503,0,0.04440497336,9004,0,4
TX,Lamb,48279,4122,0,0,0,0,17.37020864,0.2668607472,0,0,0,0.3153808831,0,0,0,0,0,82.04754973,0,0,0,0,94.47476126,1.36425648,4.160982265,6925,100,305
IL,Pike,17149,7506,0,0,0,0,17.3461231,0,1.572075673,0,0,0,0,0,0,0,0,81.08180123,0,0,0,0,78.0871307,7.451176765,14.46169254,7797,744,1444
GA,Habersham,13137,23280,0,0,0,0,17.33676976,0.1675257732,0,0,0,0.2706185567,0,0,0,0,0,82.22508591,0,0,0,0,91.54374021,3.150159399,5.306100394,16942,583,982
AL,Randolph,1111,11070,0,0,0,0,17.33514002,0.09936766034,0.379403794,0,0,0,0,0,0,0,0,82.18608853,0,0,0,0,74.99644533,4.649509455,20.35404522,10549,654,2863
TX,Schleicher,48413,1108,0,0,0,0,17.32851986,0.2707581227,0,0,0,0.6317689531,0,0,0,0,0,81.76895307,0,0,0,0,91.96808511,0.1063829787,7.925531915,1729,2,149
CO,Rio Blanco,8103,3681,0,0,0,0,17.30508014,0.1358326542,0,0,0,0.488997555,0,0,0,0,0,81.06492801,0,1.005161641,0,0,63.5745938,2.038404727,34.38700148,2152,69,1164
KS,Harper,20077,2492,0,0,0,0,17.2953451,0,1.243980738,0,0,0.5216693419,0,0,0,0,0,80.93900482,0,0,0,0,97.19938335,0,2.80061665,3783,0,109
TN,Lincoln,47103,16072,0,0,0,0,17.29094077,0.09333001493,0.5475360876,0,0,0,0,0,0,0,0,82.06819313,0,0,0,0,77.62513439,4.019830367,18.35503524,12996,673,3073
KY,Letcher,21133,8428,0,0,0,0,17.28761272,0.2728998576,0.9492168961,0,0,0.237304224,0,0,0,0,0,81.2529663,0,0,0,0,96.94196188,0.1399806181,2.9180575,9003,13,271
OH,Shelby,39149,25194,0,0,0,0,17.26601572,0,0,0,0,0.4127966976,0,0,0,0,0,82.32118758,0,0,0,0,98.88604475,0.2891543421,0.8248009101,20861,61,174
MO,Dallas,29059,8425,0,0,0,0,17.25816024,0.3560830861,0,0,0,0.5341246291,0,0,0,0,0,81.85163205,0,0,0,0,60.0164493,10.37480907,29.60874163,5108,883,2520
IA,Osceola,19143,3216,0,0,0,0,17.25746269,0,0,0,0,0.1865671642,0,0,0,0,0,81.56094527,0,0,0,0.9950248756,85.91939547,11.88916877,2.191435768,3411,472,87
KY,Metcalfe,21169,5123,0,0,0,0,17.25551435,0.1756783135,0.4294358774,0,0,0.2147179387,0,0,0,0,0,81.92465352,0,0,0,0,57.6546003,5.222473605,37.12292609,3058,277,1969
KY,Magoffin,21153,5271,0,0,0,0,17.2453045,0.3035477139,0.8537279454,0,0,0.2466325175,0,0,0,0,0,81.35078733,0,0,0,0,100,0,0,7245,0,0
TN,Obion,47131,12885,0,0,0,0,17.2370974,0.0388048118,0.496701591,0,0,0,0,0,0,0,0,82.2273962,0,0,0,0,99.94111874,0.006542361793,0.05233889434,15276,1,8
KS,Linn,20107,4895,0,0,0,0,17.20122574,0,1.082737487,0,0,0.2451481103,0,0,0,0,0,81.47088866,0,0,0,0,72.55142769,13.17163033,14.27694197,4726,858,930
MO,Worth,29227,1105,0,0,0,0,17.19457014,0.1809954751,0,0,0,0.814479638,0,0,0,0,0,81.80995475,0,0,0,0,98.46153846,0.1337792642,1.404682274,1472,2,21
MO,Knox,29103,1803,0,0,0,0,17.19356628,0.3882418192,0,0,0,0.7210205214,0,0,0,0,0,81.69717138,0,0,0,0,74.97565725,21.87601428,3.148328465,2310,674,97
AR,Randolph,5121,6621,0,0,0,0,17.18773599,0.196344963,1.117655943,0,0,0.4380003021,0,0,0,0,0,81.0602628,0,0,0,0,97.78310365,1.248252447,0.9686438985,9792,125,97
TX,Mason,48319,2526,0,0,0,0,17.18131433,0.1583531275,0,0,0,0.4750593824,0,0,0,0,0,82.18527316,0,0,0,0,82.83703303,1.191120736,15.97184624,3060,44,590
TX,Terry,48445,3417,0,0,0,0,17.17881182,0.1170617501,0,0,0,0.3804506877,0,0,0,0,0,82.32367574,0,0,0,0,99.84229893,0.01752234098,0.1401787279,5698,1,8
MO,Schuyler,29197,1945,0,0,0,0,17.1722365,0.1542416452,0,0,0,1.028277635,0,0,0,0,0,81.64524422,0,0,0,0,81.49939541,17.17049577,1.330108827,2022,426,33
KS,Stafford,20185,1887,0,0,0,0,17.17011129,0,1.165871754,0,0,0.6889242183,0,0,0,0,0,80.97509274,0,0,0,0,91.44021739,4.144021739,4.41576087,2692,122,130
IN,Daviess,18027,11445,0,0,0,0,17.15159458,0,0,0,0,0.4805591962,0,0,0,0,0,81.45041503,0,0,0,0.9174311927,82.59359589,2.757518928,14.64888518,11891,397,2109
MS,Webster,28155,5082,0,0,0,0,17.13892168,0.09838646202,0.1770956316,0,0,0.09838646202,0,0,0,0,0,82.48720976,0,0,0,0,98.89196676,0.3561535417,0.7518796992,4998,18,38
MO,Madison,29123,5753,0,0,0,0,17.13888406,0.243351295,0,0,0,0.5562315314,0,0,0,0,0,82.06153311,0,0,0,0,90.72586994,1.669028499,7.605101559,5762,106,483
TX,Floyd,48153,2089,0,0,0,0,17.13738631,0.2393489708,0,0,0,0.5265677358,0,0,0,0,0,82.09669698,0,0,0,0,92.15176715,0.07796257796,7.77027027,3546,3,299
IN,Franklin,18047,12032,0,0,0,0,17.12932181,0,0,0,0,0.5319148936,0,0,0,0,0,81.53257979,0,0,0,0.8061835106,75.51355084,6.369756603,18.11669256,8749,738,2099
TN,Smith,47159,9307,0,0,0,0,17.12689374,0.0859568067,0.6446760503,0,0,0,0,0,0,0,0,82.14247341,0,0,0,0,99.01725039,0.06272869838,0.9200209096,9471,6,88
GA,Dawson,13085,19561,0,0,0,0,17.12591381,0.1533663923,0,0,0,0.3374060631,0,0,0,0,0,82.38331374,0,0,0,0,84.70579315,7.643312102,7.650894753,11171,1008,1009
ND,Kidder,38043,1391,0,0,0,0,17.10999281,0,0,0,0,1.150251618,0,0,0,0,0,81.73975557,0,0,0,0,100,0,0,1758,0,0
AR,Newton,5101,3766,0,0,0,0,17.10037175,0.5310674456,0.7700477961,0,0,0.2655337228,0,0,0,0,0,81.33297929,0,0,0,0,87.94047212,3.780362641,8.279165241,5141,221,484
WY,Washakie,56043,3841,0,0,0,0,17.07888571,0,0,0,0,1.562093205,0,0,0,0,0,81.35902109,0,0,0,0,89.64162985,1.963672067,8.394698085,3652,80,342
MO,Washington,29221,10228,0,0,0,0,17.07078608,0.244427063,0,0,0,0.3813062182,0,0,0,0,0,82.30348064,0,0,0,0,62.98225479,10.85018098,26.16756423,7134,1229,2964
NE,Loup,31115,428,0,0,0,0,17.05607477,0,0,0,0,0,0.2336448598,0,0,0,0,82.71028037,0,0,0,0,94.82142857,1.428571429,3.75,531,8,21
KS,Stanton,20187,651,0,0,0,0,17.05069124,0,1.382488479,0,0,0.4608294931,0,0,0,0,0,81.10599078,0,0,0,0,65.49413735,27.63819095,6.867671692,782,330,82
KY,Ballard,21007,4088,0,0,0,0,17.04990215,0.415851272,0.8806262231,0,0,0.1712328767,0,0,0,0,0,81.48238748,0,0,0,0,100,0,0,4412,0,0
FL,Washington,12133,12562,0,0,0,0,17.0355039,0.1751313485,0,0,0,0.2388154752,0,0,0,0,0,82.55054928,0,0,0,0,99.8475997,0,0.1524003048,11793,0,18
OH,Darke,39037,26914,0,0,0,0,17.0283124,0,0,0,0,0.360407223,0,0,0,0,0,82.61128037,0,0,0,0,92.10603829,1.519040606,6.374921102,21889,361,1515
OK,Le Flore,40079,18704,0,0,0,0,17.02309666,0,0.6362275449,0,0,0.3635585971,0,0,0,0,0,81.97711719,0,0,0,0,69.90254873,8.65400633,21.44344494,16785,2078,5149
AR,Lawrence,5075,5671,0,0,0,0,17.01639922,0.1939693176,1.128548757,0,0,0.4055722095,0,0,0,0,0,81.25551049,0,0,0,0,99.35447969,0.1335559265,0.5119643851,8927,12,46
TN,Chester,47023,7552,0,0,0,0,17.01536017,0.09269067797,0.7547669492,0,0,0,0,0,0,0,0,82.1371822,0,0,0,0,99.30079156,0.05277044855,0.6464379947,7527,4,49
IL,Fayette,17051,9601,0,0,0,0,16.99822935,0,1.270700969,0,0,0,0,0,0,0,0,81.73106968,0,0,0,0,73.8378075,3.769525769,22.39266673,7894,403,2394
TX,Cass,48067,14115,0,0,0,0,16.98901877,0.06376195537,0,0,0,0.2267091746,0,0,0,0,0,82.7205101,0,0,0,0,82.23676722,3.534433694,14.22879909,14449,621,2500
TX,San Jacinto,48407,12726,0,0,0,0,16.98098381,0.314317146,0,0,0,0.3693226466,0,0,0,0,0,82.33537639,0,0,0,0,64.76612752,9.417348404,25.81652407,10371,1508,4134
KY,Grant,21081,11459,0,0,0,0,16.96483114,0.2443494197,0.8377694389,0,0,0.1658085348,0,0,0,0,0,81.78724147,0,0,0,0,93.21899475,2.101715079,4.679290175,9403,212,472
KY,Bracken,21023,4139,0,0,0,0,16.96061851,0.1932834018,0.5315293549,0,0,0.1932834018,0,0,0,0,0,82.12128533,0,0,0,0,68.32923283,13.33035115,18.34041601,3055,596,820
OH,Adams,39001,12394,0,0,0,0,16.92754559,0,0,0,0,0.2178473455,0,0,0,0,0,82.85460707,0,0,0,0,89.68539003,6.852463726,3.462146243,12486,954,482
OK,Woods,40151,3630,0,0,0,0,16.91460055,0,1.32231405,0,0,0.3581267218,0,0,0,0,0,81.40495868,0,0,0,0,95.15019906,0.2714440825,4.578356858,5258,15,253
TX,Foard,48155,545,0,0,0,0,16.88073394,0.3669724771,0,0,0,0.5504587156,0,0,0,0,0,82.20183486,0,0,0,0,96.95697796,0.4197271773,2.623294858,924,4,25
TN,Lewis,47101,5867,0,0,0,0,16.87404125,0.1704448611,0.5454235555,0,0,0,0,0,0,0,0,82.41009034,0,0,0,0,98.32559682,0.01657824934,1.657824934,5931,1,100
KY,Pulaski,21199,31716,0,0,0,0,16.87161054,0.2049438769,0.5580779417,0,0,0.227014756,0,0,0,0,0,82.13835288,0,0,0,0,80.43762346,8.712961556,10.84941498,26468,2867,3570
CO,Lincoln,8073,2561,0,0,0,0,16.86841078,0.07809449434,0,0,0,0.2733307302,0,0,0,0,0,81.53065209,0,1.249511909,0,0,94.47583176,5.430006277,0.09416195857,3010,173,3
MO,Shelby,29205,3260,0,0,0,0,16.8404908,0.1840490798,0,0,0,0.4601226994,0,0,0,0,0,82.51533742,0,0,0,0,90.28571429,7.403726708,2.310559006,3634,298,93
GA,Pickens,13227,20915,0,0,0,0,16.83958881,0.1338752092,0,0,0,0.4016256275,0,0,0,0,0,82.62491035,0,0,0,0,96.47896525,1.456754638,2.064280115,14769,223,316
KY,Pike,21195,23937,0,0,0,0,16.81497264,0.1420395204,0.6725989055,0,0,0.1378618875,0,0,0,0,0,82.23252705,0,0,0,0,94.20476062,0.06762239654,5.727616987,27862,20,1694
NE,Merrick,31121,4342,0,0,0,0,16.81252879,0.2994011976,0,0,0,0.6909258406,0.4145555044,0,0,0,0,81.78258867,0,0,0,0,79.39151677,9.70464135,10.90384188,3575,437,491
IL,Jasper,17079,5416,0,0,0,0,16.80206795,0,1.107828656,0,0,0,0,0,0,0,0,82.0901034,0,0,0,0,99.07159436,0.08926977325,0.8391358686,5549,5,47
KS,Edwards,20047,1250,0,0,0,0,16.8,0,0.64,0,0,0.4,0,0,0,0,0,82.16,0,0,0,0,87.3605948,9.340148699,3.299256506,1880,201,71
NE,Webster,31181,1763,0,0,0,0,16.78956324,0.2268859898,0,0,0,0.510493477,0.2836074872,0,0,0,0,82.1894498,0,0,0,0,98.94265962,0.6913379423,0.36600244,2433,17,9
TX,Chambers,48071,24956,0,0,0,0,16.77752845,0.272479564,0,0,0,0.5770155474,0,0,0,0,0,82.37297644,0,0,0,0,86.48975837,6.043290882,7.466950753,17861,1248,1542
OK,Choctaw,40023,5630,0,0,0,0,16.76731794,0,0.4795737123,0,0,0.4618117229,0,0,0,0,0,82.29129663,0,0,0,0,96.01373727,1.04256102,2.943701705,7828,85,240
OK,Latimer,40077,4071,0,0,0,0,16.72807664,0,0.6632277082,0,0,0.1719479243,0,0,0,0,0,82.43674773,0,0,0,0,67.36596737,5.953021338,26.6810113,3757,332,1488
AR,Boone,5009,17080,0,0,0,0,16.70960187,0.2166276347,1.053864169,0,0,0.2400468384,0,0,0,0,0,81.77985948,0,0,0,0,76.99007601,7.991976351,15.01794764,14585,1514,2845
KS,Lincoln,20105,1493,0,0,0,0,16.67782987,0,1.272605492,0,0,0.2009377093,0,0,0,0,0,81.84862693,0,0,0,0,95.84033613,0.9243697479,3.235294118,2281,22,77
TX,Ward,48475,3760,0,0,0,0,16.67553191,0.1595744681,0,0,0,0.4255319149,0,0,0,0,0,82.7393617,0,0,0,0,100,0,0,6072,0,0
ID,Lewis,16061,1837,0,0,0,0,16.6575939,0.2177463255,1.088731628,0,0,0.2177463255,0,0,0,0,0,81.81818182,0,0,0,0,34.17310037,26.85900041,38.96789923,841,661,959
TX,Panola,48365,11431,0,0,0,0,16.63896422,0.07873326918,0,0,0,0.2012072435,0,0,0,0,0,83.08109527,0,0,0,0,75.15049575,6.648371105,18.20113314,8489,751,2056
WV,Calhoun,54013,2936,0,0,0,0,16.62125341,0.204359673,1.464577657,0,0,0.272479564,0,0,0,0,0,81.4373297,0,0,0,0,69.95024876,0.6467661692,29.40298507,2812,26,1182
TN,Greene,47059,30933,0,0,0,0,16.61655837,0.184269227,0.6853522128,0,0,0,0,0,0,0,0,82.51382019,0,0,0,0,88.85064177,1.753208868,9.396149358,30458,601,3221
TX,Hood,48221,36482,0,0,0,0,16.5890028,0.2741077792,0,0,0,0.5317690916,0,0,0,0,0,82.60512033,0,0,0,0,91.41395577,2.101329412,6.48471482,29843,686,2117
OK,Greer,40055,1833,0,0,0,0,16.58483361,0,0.8728859793,0,0,0.1091107474,0,0,0,0,0,82.43316967,0,0,0,0,92.07472403,0.3113501274,7.613925842,3253,11,269
ND,McIntosh,38051,1381,0,0,0,0,16.58218682,0,0,0,0,1.448225923,0,0,0,0,0,81.96958726,0,0,0,0,100,0,0,2482,0,0
MS,Prentiss,28117,10233,0,0,0,0,16.57382977,0.09772305287,0.2833968533,0,0,0.1074953582,0,0,0,0,0,82.93755497,0,0,0,0,99.97567502,0,0.02432498176,12330,0,3
